 ; 1 ; 3001
 ; 2 ; 3001
 ; 3 ; 3001
 ; 4 ; 3001
 ; 5 ; 3001
 ; 6 ; 3001
 ; 7 ; 3001
 ; 1 ; 998
 ; 2 ; 3001
 ; 3 ; 2562
 ; 4 ; 726
 ; 5 ; 1655
 ; 6 ; 3001
 ; 7 ; 2129
 ; 1 ; 3001
 ; 2 ; 3001
 ; 3 ; 3001
 ; 4 ; 3001
 ; 5 ; 3001
 ; 6 ; 3001
 ; 7 ; 3001
 ; 1 ; 3001
 ; 2 ; 2749
 ; 3 ; 3001
 ; 4 ; 3001
 ; 5 ; 3001
 ; 6 ; 3001
 ; 7 ; 3001
