 ; 36 ; 3001
 ; 37 ; 3001
 ; 38 ; 491
 ; 39 ; 3001
 ; 40 ; 3001
 ; 41 ; 3001
 ; 42 ; 1546
 ; 36 ; 3001
 ; 37 ; 1997
 ; 38 ; 3001
 ; 39 ; 3001
 ; 40 ; 3001
 ; 41 ; 3001
 ; 42 ; 3001
