 ; 8 ; 3001
 ; 9 ; 3001
 ; 10 ; 3001
 ; 11 ; 3001
 ; 12 ; 3001
 ; 13 ; 3001
 ; 14 ; 3001
 ; 15 ; 3001
 ; 8 ; 3001
 ; 9 ; 1602
 ; 10 ; 640
 ; 11 ; 2085
 ; 12 ; 1938
 ; 13 ; 3001
 ; 14 ; 2228
 ; 15 ; 1486
