 ; 8 ; 1731
 ; 9 ; 3001
 ; 10 ; 3001
 ; 11 ; 524
 ; 12 ; 3001
 ; 13 ; 3001
 ; 14 ; 3001
 ; 15 ; 1106
 ; 8 ; 3001
 ; 9 ; 3001
 ; 10 ; 3001
 ; 11 ; 3001
 ; 12 ; 3001
 ; 13 ; 3001
 ; 14 ; 3001
 ; 15 ; 3001
